,user_id,item_id,rating
56077,802,441,3
56078,816,343,4
56079,101,846,3
56080,748,183,4
56081,709,215,3
56082,621,410,4
56083,605,286,4
56084,555,21,4
56085,682,582,1
56086,518,276,5
56087,537,323,1
56088,747,99,5
56089,790,184,3
56090,814,185,3
56091,425,362,3
56092,280,928,5
56093,650,161,3
56094,326,498,5
56095,721,990,5
56096,13,630,2
56097,787,348,4
56098,637,149,2
56099,801,307,4
56100,256,1150,5
56101,463,508,4
56102,833,483,4
56103,504,298,4
56104,705,405,4
56105,779,411,3
56106,807,527,5
56107,531,690,5
56108,696,310,4
56109,805,200,5
56110,398,969,4
56111,711,99,3
56112,766,520,4
56113,451,325,3
56114,476,300,5
56115,417,444,4
56116,827,258,3
56117,667,461,4
56118,698,1299,2
56119,622,553,3
56120,269,831,2
56121,803,243,1
56122,733,284,2
56123,551,751,4
56124,438,864,3
56125,526,331,3
56126,643,663,4
56127,497,175,4
56128,495,1208,4
56129,802,300,4
56130,833,121,1
56131,487,572,1
56132,732,286,5
56133,618,785,3
56134,768,275,4
56135,22,430,4
56136,640,202,5
56137,450,180,4
56138,763,658,3
56139,474,628,4
56140,655,702,2
56141,757,685,3
56142,747,408,5
56143,788,301,2
56144,574,303,3
56145,599,260,1
56146,658,9,4
56147,830,739,4
56148,369,751,4
56149,326,391,4
56150,680,117,4
56151,545,578,4
56152,805,569,1
56153,666,945,4
56154,452,45,4
56155,711,966,5
56156,527,496,4
56157,294,597,3
56158,387,205,5
56159,476,4,4
56160,727,234,2
56161,149,678,2
56162,406,129,5
56163,378,1311,4
56164,746,226,4
56165,831,245,2
56166,823,33,3
56167,562,79,4
56168,654,926,4
56169,653,194,3
56170,755,259,3
56171,730,125,4
56172,776,648,3
56173,832,181,3
56174,650,288,3
56175,393,939,4
56176,642,49,4
56177,676,879,3
56178,404,323,3
56179,749,62,3
56180,694,210,4
56181,795,719,2
56182,807,1034,5
56183,708,846,2
56184,435,411,3
56185,835,708,5
56186,267,614,5
56187,6,242,4
56188,552,288,2
56189,609,243,1
56190,601,132,5
56191,398,235,2
56192,678,25,2
56193,751,483,5
56194,807,151,4
56195,472,465,3
56196,591,508,4
56197,586,230,2
56198,524,393,3
56199,624,269,4
56200,734,111,3
56201,660,380,2
56202,830,69,5
56203,114,98,4
56204,707,630,3
56205,346,153,3
56206,271,47,3
56207,545,751,3
56208,810,301,5
56209,840,517,4
56210,339,168,4
56211,738,257,3
56212,632,156,3
56213,280,1114,4
56214,119,506,5
56215,225,194,5
56216,222,627,3
56217,534,21,4
56218,254,584,3
56219,786,318,5
56220,545,94,3
56221,255,760,1
56222,398,521,5
56223,145,642,3
56224,792,21,3
56225,659,604,4
56226,836,12,5
56227,256,526,3
56228,825,986,5
56229,87,179,4
56230,49,8,3
56231,378,417,3
56232,839,123,3
56233,805,248,4
56234,807,498,4
56235,771,275,5
56236,648,199,4
56237,490,741,4
56238,844,22,4
56239,758,385,4
56240,716,956,4
56241,406,32,5
56242,805,183,5
56243,399,380,3
56244,694,520,5
56245,650,1110,4
56246,201,568,3
56247,642,409,5
56248,693,282,4
56249,749,843,3
56250,655,443,4
56251,697,748,5
56252,128,179,3
56253,788,237,4
56254,589,301,2
56255,74,245,3
56256,239,137,5
56257,742,250,3
56258,180,469,5
56259,587,351,2
56260,650,1118,3
56261,800,118,3
56262,403,928,3
56263,313,546,4
56264,401,582,4
56265,151,962,1
56266,608,462,4
56267,743,298,4
56268,162,147,4
56269,773,218,2
56270,843,186,2
56271,532,139,5
56272,659,481,5
56273,608,956,3
56274,634,628,4
56275,672,15,3
56276,562,141,4
56277,198,50,5
56278,387,385,3
56279,709,403,3
56280,532,316,4
56281,693,318,4
56282,429,756,2
56283,181,1394,1
56284,253,1025,3
56285,766,679,3
56286,713,689,3
56287,487,627,4
56288,840,647,5
56289,144,234,4
56290,563,403,4
56291,170,876,3
56292,711,89,5
56293,43,58,3
56294,398,591,3
56295,666,185,4
56296,178,66,4
56297,412,23,4
56298,520,100,4
56299,617,604,2
56300,708,147,4
56301,774,423,1
56302,527,153,5
56303,716,675,2
56304,655,116,2
56305,733,125,2
56306,331,506,2
56307,805,827,4
56308,496,417,1
56309,72,684,4
56310,699,181,3
56311,580,323,2
56312,753,483,5
56313,435,384,3
56314,309,690,3
56315,13,806,5
56316,254,871,2
56317,608,1204,2
56318,47,322,2
56319,733,1067,5
56320,640,68,4
56321,682,358,3
56322,711,277,5
56323,792,1011,3
56324,707,1381,3
56325,823,209,4
56326,664,160,3
56327,829,268,4
56328,579,877,1
56329,387,211,4
56330,458,189,4
56331,763,96,2
56332,669,348,1
56333,705,226,3
56334,747,29,1
56335,804,87,4
56336,454,322,2
56337,548,229,5
56338,769,824,2
56339,535,612,4
56340,686,198,5
56341,611,346,5
56342,59,133,3
56343,487,125,5
56344,804,164,4
56345,607,474,4
56346,405,102,1
56347,363,675,3
56348,94,1188,3
56349,178,483,4
56350,13,675,5
56351,838,173,5
56352,807,622,3
56353,828,171,3
56354,449,763,2
56355,795,164,3
56356,802,559,2
56357,775,310,3
56358,752,270,4
56359,293,317,4
56360,577,425,2
56361,698,330,4
56362,92,466,4
56363,784,303,4
56364,551,232,5
56365,532,100,5
56366,639,59,3
56367,757,168,4
56368,724,271,2
56369,416,132,4
56370,655,65,2
56371,290,257,4
56372,636,313,5
56373,793,458,3
56374,834,269,5
56375,541,1315,1
56376,703,864,2
56377,738,153,4
56378,455,234,4
56379,196,13,2
56380,686,514,5
56381,798,748,5
56382,738,747,4
56383,301,157,2
56384,44,636,4
56385,286,728,3
56386,490,919,4
56387,666,471,4
56388,758,305,4
56389,601,183,4
56390,222,195,4
56391,280,167,4
56392,653,511,4
56393,286,204,3
56394,234,329,2
56395,181,1115,1
56396,764,756,3
56397,189,914,2
56398,487,692,5
56399,717,471,4
56400,301,363,4
56401,705,144,3
56402,836,896,3
56403,57,475,2
56404,561,503,4
56405,782,343,2
56406,744,28,3
56407,787,311,4
56408,699,455,3
56409,778,582,1
56410,271,208,4
56411,804,215,5
56412,804,33,4
56413,476,1180,3
56414,621,779,3
56415,846,1074,3
56416,797,50,5
56417,831,591,4
56418,314,70,1
56419,399,276,3
56420,788,234,3
56421,766,419,3
56422,379,339,3
56423,698,507,4
56424,828,19,5
56425,780,508,3
56426,294,123,4
56427,188,151,3
56428,17,100,4
56429,564,50,4
56430,660,207,4
56431,807,420,3
56432,650,451,2
56433,655,133,4
56434,181,1323,1
56435,788,447,3
56436,619,29,1
56437,595,235,3
56438,671,568,5
56439,174,716,5
56440,805,108,3
56441,756,135,2
56442,843,452,2
56443,833,367,3
56444,109,54,3
56445,792,1335,4
56446,741,815,3
56447,764,323,3
56448,361,55,2
56449,694,632,4
56450,393,11,3
56451,642,1095,2
56452,763,237,3
56453,826,38,3
56454,344,122,1
56455,606,222,3
56456,687,748,3
56457,593,739,5
56458,465,615,3
56459,205,242,4
56460,592,293,5
56461,186,1033,3
56462,537,333,2
56463,763,176,4
56464,437,195,2
56465,703,259,1
56466,548,905,4
56467,663,678,2
56468,833,129,3
56469,751,380,3
56470,387,11,3
56471,567,173,4
56472,553,378,3
56473,186,887,4
56474,81,276,4
56475,825,283,2
56476,201,96,4
56477,181,1086,1
56478,279,514,4
56479,586,820,4
56480,246,223,5
56481,796,1228,4
56482,682,366,4
56483,682,568,3
56484,806,343,3
56485,599,748,4
56486,668,271,4
56487,533,257,4
56488,377,200,5
56489,804,202,4
56490,288,294,2
56491,835,393,5
56492,460,285,4
56493,814,200,4
56494,704,480,5
56495,838,596,5
56496,751,436,4
56497,697,682,2
56498,733,820,2
56499,751,405,3
56500,749,280,4
56501,179,691,3
56502,593,1119,5
56503,788,597,3
56504,788,73,3
56505,773,665,2
56506,363,151,4
56507,616,328,3
56508,709,89,3
56509,621,546,3
56510,336,628,3
56511,399,543,3
56512,293,163,4
56513,616,329,3
56514,846,94,4
56515,642,365,4
56516,7,186,4
56517,271,210,4
56518,298,276,2
56519,606,498,4
56520,487,318,3
56521,737,427,3
56522,712,421,4
56523,416,253,3
56524,686,528,5
56525,422,137,5
56526,571,604,3
56527,727,993,4
56528,450,1163,3
56529,308,507,3
56530,524,606,4
56531,642,946,2
56532,466,55,4
56533,830,82,3
56534,7,25,3
56535,378,207,4
56536,95,228,4
56537,256,796,5
56538,161,487,3
56539,833,187,5
56540,413,14,5
56541,439,307,3
56542,757,203,5
56543,750,269,4
56544,688,1234,5
56545,699,222,3
56546,379,712,3
56547,312,589,5
56548,605,124,3
56549,642,378,3
56550,761,261,1
56551,156,86,4
56552,704,170,3
56553,474,326,3
56554,715,455,3
56555,790,1132,2
56556,536,84,4
56557,328,662,3
56558,655,332,3
56559,405,943,1
56560,666,959,4
56561,846,627,4
56562,805,238,5
56563,756,418,3
56564,560,1405,4
56565,474,530,5
56566,567,1022,5
56567,674,300,3
56568,806,121,4
56569,739,216,4
56570,795,577,3
56571,506,248,2
56572,630,929,4
56573,804,205,4
56574,458,744,4
56575,774,240,1
56576,174,1086,5
56577,804,135,3
56578,690,742,3
56579,767,56,4
56580,664,227,3
56581,788,521,4
56582,666,423,3
56583,693,64,3
56584,778,262,4
56585,521,17,1
56586,568,493,3
56587,544,750,3
56588,730,15,4
56589,393,1249,4
56590,535,136,5
56591,151,1269,5
56592,116,340,3
56593,790,738,3
56594,158,823,2
56595,474,13,5
56596,606,100,5
56597,708,1117,4
56598,468,7,3
56599,729,879,3
56600,671,770,2
56601,684,781,3
56602,600,56,5
56603,399,55,2
56604,526,300,2
56605,780,887,4
56606,518,125,5
56607,389,428,3
56608,787,333,3
56609,846,57,2
56610,653,763,1
56611,781,324,4
56612,766,188,4
56613,711,185,4
56614,682,4,3
56615,650,199,4
56616,716,205,5
56617,536,389,5
56618,215,234,4
56619,571,47,3
56620,803,748,1
56621,118,844,5
56622,130,42,4
56623,749,511,4
56624,632,161,3
56625,524,654,5
56626,67,125,4
56627,639,179,1
56628,128,715,4
56629,729,690,2
56630,1,25,4
56631,843,298,2
56632,449,1073,5
56633,346,1258,4
56634,807,143,4
56635,624,294,3
56636,738,186,4
56637,758,253,5
56638,676,916,5
56639,407,603,4
56640,440,312,5
56641,796,215,5
56642,319,261,3
56643,624,240,2
56644,230,214,4
56645,788,483,5
56646,757,265,3
56647,259,484,4
56648,690,216,4
56649,771,289,4
56650,840,732,3
56651,535,237,4
56652,160,497,4
56653,291,234,4
56654,472,1239,5
56655,405,626,1
56656,774,300,2
56657,579,186,3
56658,270,88,5
56659,181,828,1
56660,484,71,2
56661,648,123,4
56662,242,740,5
56663,606,652,3
56664,747,639,5
56665,263,357,5
56666,778,238,3
56667,626,268,4
56668,303,388,2
56669,658,518,4
56670,450,794,5
56671,87,273,3
56672,326,510,5
56673,720,333,4
56674,712,59,2
56675,443,358,1
56676,684,252,4
56677,531,890,1
56678,758,837,4
56679,423,591,5
56680,782,902,2
56681,655,96,3
56682,825,276,1
56683,450,951,4
56684,606,1047,2
56685,198,229,3
56686,308,365,3
56687,109,288,5
56688,807,584,4
56689,682,518,4
56690,235,207,4
56691,666,70,4
56692,637,124,3
56693,668,82,4
56694,639,237,1
56695,658,50,4
56696,516,212,4
56697,745,100,5
56698,615,792,4
56699,727,121,4
56700,656,338,3
56701,735,269,3
56702,64,186,4
56703,221,1011,4
56704,556,127,5
56705,539,963,4
56706,332,73,4
56707,201,144,4
56708,780,423,5
56709,670,657,5
56710,837,476,3
56711,566,403,3
56712,345,14,4
56713,60,131,4
56714,766,434,5
56715,778,780,3
56716,327,333,2
56717,85,526,4
56718,468,192,4
56719,670,479,5
56720,192,7,4
56721,23,235,1
56722,606,1010,3
56723,746,181,5
56724,813,294,1
56725,472,496,4
56726,334,238,4
56727,380,479,4
56728,566,763,4
56729,642,41,3
56730,371,77,5
56731,625,640,3
56732,727,248,5
56733,471,465,5
56734,606,1151,3
56735,90,65,4
56736,334,301,2
56737,621,735,4
56738,374,38,4
56739,501,1011,4
56740,640,778,4
56741,99,780,5
56742,712,575,3
56743,742,222,2
56744,95,495,4
56745,551,288,4
56746,406,170,3
56747,267,217,4
56748,834,744,4
56749,328,809,4
56750,276,405,3
56751,761,50,5
56752,450,568,4
56753,442,1188,3
56754,693,7,4
56755,256,546,4
56756,842,362,3
56757,532,496,5
56758,686,480,5
56759,442,62,2
56760,744,1134,3
56761,534,235,4
56762,334,19,4
56763,826,241,4
56764,474,150,5
56765,479,566,3
56766,727,210,3
56767,653,1028,2
56768,666,134,5
56769,389,584,4
56770,537,196,3
56771,577,29,3
56772,758,159,3
56773,417,179,4
56774,795,8,5
56775,682,339,2
56776,701,257,4
56777,293,1333,4
56778,772,307,4
56779,597,678,1
56780,344,273,4
56781,334,1048,4
56782,806,522,3
56783,226,275,3
56784,268,60,5
56785,567,1252,3
56786,739,1429,5
56787,606,121,4
56788,694,153,4
56789,758,380,4
56790,495,449,5
56791,750,688,1
56792,715,276,3
56793,661,166,5
56794,580,222,3
56795,318,133,4
56796,718,471,5
56797,647,22,5
56798,452,371,3
56799,790,941,3
56800,62,69,4
56801,194,219,2
56802,645,447,3
56803,682,420,3
56804,393,412,3
56805,293,4,4
56806,435,25,5
56807,719,23,3
56808,338,269,4
56809,543,509,3
56810,542,11,2
56811,542,97,4
56812,5,374,3
56813,307,196,3
56814,130,1013,4
56815,846,377,2
56816,706,25,4
56817,666,318,5
56818,405,951,1
56819,727,197,3
56820,773,1475,4
56821,308,141,3
56822,750,358,3
56823,457,692,4
56824,734,56,1
56825,514,234,3
56826,712,202,4
56827,588,354,5
56828,501,121,4
56829,792,844,4
56830,655,1506,3
56831,782,1389,3
56832,82,496,4
56833,307,72,3
56834,644,333,3
56835,462,866,5
56836,173,332,4
56837,648,193,4
56838,405,708,1
56839,796,203,3
56840,291,413,4
56841,11,208,4
56842,749,603,5
56843,664,154,5
56844,184,724,4
56845,295,451,4
56846,829,192,5
56847,837,845,4
56848,498,168,4
56849,588,62,2
56850,758,4,4
56851,679,710,4
56852,773,52,3
56853,499,7,4
56854,393,1049,4
56855,551,202,4
56856,543,12,5
56857,796,322,3
56858,700,180,3
56859,487,366,3
56860,650,141,4
56861,658,408,5
56862,537,127,5
56863,790,583,2
56864,749,633,4
56865,458,20,4
56866,535,461,3
56867,665,1009,4
56868,327,367,4
56869,535,778,2
56870,642,465,4
56871,847,290,4
56872,796,419,5
56873,785,423,2
56874,506,665,2
56875,299,753,5
56876,374,17,2
56877,673,268,1
56878,201,886,1
56879,26,283,3
56880,715,955,4
56881,578,258,1
56882,719,282,4
56883,683,332,3
56884,792,24,3
56885,567,134,5
56886,334,283,4
56887,774,468,2
56888,796,278,4
56889,790,265,4
56890,490,292,3
56891,161,15,2
56892,176,405,2
56893,234,219,2
56894,327,336,2
56895,487,270,5
56896,16,152,4
56897,739,526,5
56898,772,678,4
56899,655,1170,3
56900,521,1013,1
56901,472,546,4
56902,715,117,3
56903,199,14,4
56904,434,274,5
56905,293,1209,2
56906,782,1643,2
56907,836,180,5
56908,770,244,4
56909,716,504,5
56910,296,315,5
56911,633,939,4
56912,642,1126,1
56913,843,665,3
56914,630,31,2
56915,796,29,3
56916,613,514,4
56917,754,744,3
56918,484,315,3
56919,450,28,4
56920,610,276,4
56921,389,346,4
56922,59,228,4
56923,716,568,4
56924,844,403,3
56925,776,439,1
56926,788,781,3
56927,747,163,4
56928,128,405,4
56929,605,223,5
56930,339,173,5
56931,527,11,4
56932,399,172,3
56933,682,125,4
56934,683,690,4
56935,94,477,2
56936,624,276,5
56937,60,209,5
56938,405,501,3
56939,161,315,5
56940,370,443,5
56941,665,1132,2
56942,592,936,4
56943,422,5,3
56944,268,3,1
56945,760,202,3
56946,586,188,2
56947,270,475,5
56948,50,327,3
56949,835,660,4
56950,699,23,4
56951,326,378,4
56952,690,396,2
56953,132,50,3
56954,763,629,5
56955,840,135,5
56956,848,164,5
56957,503,25,4
56958,354,306,5
56959,620,969,4
56960,648,840,1
56961,610,272,4
56962,125,111,3
56963,286,202,4
56964,733,287,3
56965,833,441,1
56966,325,495,3
56967,805,33,5
56968,457,162,5
56969,249,252,2
56970,766,131,3
56971,715,27,3
56972,663,351,2
56973,125,395,3
56974,703,410,4
56975,506,393,3
56976,128,685,3
56977,676,902,4
56978,838,732,4
56979,332,9,4
56980,648,928,4
56981,642,377,3
56982,18,963,5
56983,721,175,5
56984,595,304,3
56985,550,294,3
56986,710,182,4
56987,474,141,4
56988,758,249,4
56989,648,756,2
56990,665,125,4
56991,130,426,4
56992,324,458,4
56993,694,468,4
56994,652,282,4
56995,295,71,5
56996,437,478,5
56997,823,48,5
56998,360,199,5
56999,547,313,5
57000,308,659,3
57001,118,558,5
57002,516,194,4
57003,308,1169,5
57004,1,251,4
57005,396,121,5
57006,643,162,3
57007,833,160,5
57008,846,382,3
57009,694,480,4
57010,763,627,3
57011,591,202,3
57012,313,125,3
57013,605,132,5
57014,727,380,3
57015,267,92,4
57016,773,268,4
57017,694,659,4
57018,533,527,4
57019,770,289,5
57020,661,191,4
57021,670,168,3
57022,131,137,1
57023,567,12,4
57024,713,313,3
57025,394,179,5
57026,650,705,4
57027,622,222,5
57028,780,510,4
57029,715,380,3
57030,22,210,3
57031,692,238,4
57032,790,609,2
57033,848,294,5
57034,383,657,5
57035,548,277,3
57036,622,1181,4
57037,698,144,2
57038,92,210,4
57039,674,685,3
57040,151,956,4
57041,798,257,4
57042,805,216,2
57043,540,300,3
57044,654,1016,4
57045,663,473,3
57046,719,357,4
57047,741,234,4
57048,843,238,3
57049,807,946,3
57050,454,124,4
57051,798,365,3
57052,795,381,2
57053,805,240,3
57054,719,289,2
57055,758,685,5
57056,561,403,3
57057,717,475,5
57058,840,478,3
57059,560,1265,3
57060,782,987,3
57061,374,39,4
57062,586,215,4
57063,843,98,3
57064,290,180,1
57065,514,154,4
57066,311,650,3
57067,722,291,4
57068,837,220,4
57069,608,694,3
57070,207,96,3
57071,332,31,4
57072,102,411,2
57073,828,57,3
57074,551,205,5
57075,10,629,4
57076,506,328,4
57077,764,176,4
57078,704,607,4
57079,524,638,2
57080,666,248,3
57081,734,604,4
57082,48,529,4
57083,716,4,2
57084,822,1091,1
57085,429,101,4
57086,577,436,4
57087,815,153,4
57088,144,1013,1
57089,125,756,4
57090,825,7,5
57091,792,476,1
57092,193,122,1
57093,85,521,3
57094,587,308,3
57095,223,984,3
57096,749,294,2
57097,474,584,5
57098,731,662,3
57099,488,304,4
57100,711,222,3
57101,601,258,5
57102,788,435,3
57103,184,488,5
57104,387,89,5
57105,815,528,5
57106,846,60,4
57107,119,89,4
57108,830,233,3
57109,533,471,4
57110,683,62,4
57111,487,249,1
57112,568,187,3
57113,541,71,5
57114,615,208,4
57115,551,809,5
57116,381,294,5
57117,796,273,2
57118,325,134,4
57119,786,70,4
57120,565,213,4
57121,763,195,4
57122,393,17,1
57123,774,521,2
57124,344,478,4
57125,90,97,5
57126,456,32,4
57127,796,781,4
57128,533,187,4
57129,666,1110,3
57130,711,402,4
57131,293,67,3
57132,682,12,5
57133,455,118,4
57134,711,8,5
57135,666,264,3
57136,713,347,4
57137,60,23,4
57138,640,66,4
57139,699,14,3
57140,363,89,4
57141,847,185,2
57142,468,1016,3
57143,648,222,5
57144,442,154,4
57145,632,183,4
57146,749,168,5
57147,838,748,3
57148,619,550,5
57149,830,100,5
57150,681,258,1
57151,806,172,3
57152,83,243,3
57153,405,529,1
57154,109,655,3
57155,385,940,3
57156,660,176,3
57157,823,144,5
57158,774,649,3
57159,405,861,1
57160,416,136,5
57161,465,651,3
57162,782,1315,3
57163,576,815,3
57164,763,111,2
57165,786,216,4
57166,551,761,1
57167,791,327,5
57168,354,496,3
57169,747,588,5
57170,1,195,5
57171,716,570,3
57172,810,879,5
57173,276,431,3
57174,699,308,4
57175,641,285,5
57176,807,265,5
57177,109,365,4
57178,668,358,3
57179,790,786,3
57180,766,318,5
57181,846,1518,2
57182,727,184,3
57183,500,238,4
57184,761,258,4
57185,724,882,1
57186,846,90,2
57187,18,81,3
57188,629,286,4
57189,567,640,4
57190,768,288,4
57191,537,652,3
57192,625,405,3
57193,200,243,3
57194,608,11,5
57195,830,511,5
57196,564,292,4
57197,727,154,3
57198,749,378,5
57199,526,307,2
57200,560,1073,3
57201,758,297,4
57202,416,285,2
57203,749,175,3
57204,231,50,4
57205,758,716,2
57206,745,188,3
57207,748,193,3
57208,731,97,5
57209,102,334,2
57210,780,22,4
57211,758,121,2
57212,561,427,4
57213,62,82,4
57214,450,633,5
57215,788,327,3
57216,676,173,5
57217,796,520,3
57218,828,971,4
57219,345,518,4
57220,747,580,5
57221,660,349,3
57222,560,653,4
57223,833,831,1
57224,634,240,3
57225,715,755,2
57226,588,79,4
57227,416,157,4
57228,234,479,5
57229,639,216,3
57230,564,181,4
57231,807,1091,3
57232,804,396,3
57233,556,493,5
57234,719,237,2
57235,498,922,5
57236,792,291,2
57237,682,234,3
57238,804,993,2
57239,553,23,5
57240,151,170,5
57241,682,578,3
57242,771,4,1
57243,823,475,5
57244,588,1058,2
57245,636,121,5
57246,611,336,5
57247,542,732,3
57248,727,275,3
57249,188,673,4
57250,666,176,4
57251,653,233,3
57252,328,606,3
57253,70,755,3
57254,746,399,3
57255,563,678,2
57256,362,332,5
57257,358,638,3
57258,805,660,3
57259,834,282,4
57260,663,1245,4
57261,506,10,2
57262,478,467,5
57263,774,741,1
57264,540,222,4
57265,588,1044,4
57266,648,1110,3
57267,221,259,4
57268,642,404,3
57269,807,177,4
57270,543,114,4
57271,585,19,3
57272,406,10,3
57273,831,181,5
57274,756,138,2
57275,766,211,4
57276,428,322,4
57277,240,751,3
57278,763,507,4
57279,655,662,2
57280,334,337,4
57281,848,1126,5
57282,44,480,4
57283,746,431,5
57284,716,127,5
57285,487,833,4
57286,109,431,3
57287,745,480,3
57288,535,16,4
57289,269,663,4
57290,693,215,4
57291,412,186,5
57292,638,204,5
57293,738,751,3
57294,639,87,3
57295,487,1410,5
57296,457,582,5
57297,751,591,1
57298,592,242,5
57299,298,419,5
57300,760,162,3
57301,301,219,4
57302,102,476,3
57303,452,461,4
57304,85,589,3
57305,834,293,3
57306,194,72,3
57307,833,205,4
57308,549,237,4
57309,178,748,4
57310,828,921,4
57311,798,403,4
57312,562,504,4
57313,435,71,3
57314,225,510,5
57315,821,180,5
57316,401,312,3
57317,758,191,5
57318,805,386,3
57319,518,829,3
57320,835,157,4
57321,731,8,2
57322,749,182,3
57323,699,121,3
57324,666,519,4
57325,619,576,4
57326,313,147,4
57327,540,293,4
57328,795,200,3
57329,761,288,4
57330,561,494,4
57331,769,258,3
57332,795,433,4
57333,779,222,4
57334,773,1188,2
57335,174,155,4
57336,393,710,4
57337,405,1581,1
57338,216,302,5
57339,682,173,4
57340,694,614,4
57341,29,12,5
57342,445,1199,1
57343,472,109,4
57344,843,615,3
57345,805,40,3
57346,437,436,4
57347,648,728,2
57348,601,204,2
57349,821,97,5
57350,380,554,2
57351,89,88,4
57352,577,31,4
57353,216,50,4
57354,396,840,3
57355,848,481,3
57356,826,172,5
57357,10,478,5
57358,833,52,3
57359,148,663,5
57360,227,285,4
57361,699,211,1
57362,834,258,4
57363,504,211,4
57364,553,519,5
57365,216,184,4
57366,796,485,4
57367,593,747,4
57368,547,338,2
57369,788,183,5
57370,833,204,1
57371,346,203,4
57372,756,409,2
57373,484,216,4
57374,660,739,2
57375,352,79,4
57376,655,285,4
57377,616,323,4
57378,708,1061,3
57379,216,66,2
57380,91,501,2
57381,783,335,3
57382,407,239,4
57383,757,241,3
57384,647,403,4
57385,715,69,4
57386,757,202,4
57387,460,224,4
57388,834,100,4
57389,484,237,3
57390,778,195,4
57391,622,101,5
57392,585,713,4
57393,666,436,3
57394,94,658,3
57395,42,491,3
57396,92,235,3
57397,697,282,4
57398,147,898,5
57399,332,327,5
57400,724,538,2
57401,504,1046,4
57402,551,410,5
57403,504,294,2
57404,453,684,3
57405,500,762,4
57406,393,623,3
57407,788,69,4
57408,90,385,4
57409,852,685,3
57410,788,451,4
57411,729,354,5
57412,682,724,4
57413,588,231,4
57414,49,372,4
57415,815,623,3
57416,815,603,3
57417,751,42,5
57418,851,1009,2
57419,758,578,4
57420,782,991,2
57421,648,483,5
57422,201,855,4
57423,56,1028,4
57424,141,276,1
57425,152,740,4
57426,849,928,5
57427,527,170,3
57428,528,83,5
57429,828,269,4
57430,472,597,5
57431,787,329,4
57432,655,1375,3
57433,417,373,3
57434,484,29,3
57435,673,272,5
57436,342,1057,2
57437,798,690,4
57438,660,347,3
57439,500,780,3
57440,647,213,3
57441,367,98,5
57442,405,38,5
57443,257,57,5
57444,790,367,4
57445,660,771,2
57446,397,680,1
57447,721,688,3
57448,102,396,2
57449,835,628,3
57450,789,93,4
57451,655,125,2
57452,804,228,4
57453,796,98,5
57454,207,223,3
57455,653,121,4
57456,90,402,5
57457,567,32,5
57458,276,993,3
57459,385,484,4
57460,435,28,3
57461,788,798,2
57462,506,187,5
57463,468,367,4
57464,643,824,3
57465,23,216,4
57466,694,604,4
57467,493,91,3
57468,334,56,4
57469,637,873,1
57470,688,338,5
57471,669,490,5
57472,182,48,3
57473,830,288,1
57474,851,27,4
57475,680,285,5
57476,805,1232,3
57477,634,922,4
57478,649,147,4
57479,840,465,4
57480,425,124,2
57481,378,623,3
57482,524,195,2
57483,121,298,2
57484,671,147,1
57485,406,152,2
57486,313,504,5
57487,276,518,4
57488,339,404,4
57489,840,166,5
57490,763,283,4
57491,837,225,3
57492,26,252,3
57493,178,607,3
57494,168,744,5
57495,621,1047,3
57496,773,45,4
57497,301,4,4
57498,13,197,4
57499,805,147,5
57500,303,319,5
57501,342,216,5
57502,804,1178,3
57503,815,131,2
57504,119,70,3
57505,595,1165,1
57506,194,173,5
57507,425,976,1
57508,821,275,5
57509,291,3,3
57510,838,181,5
57511,43,222,4
57512,693,98,4
57513,450,87,5
57514,758,100,5
57515,96,183,4
57516,405,288,5
57517,837,274,4
57518,392,260,1
57519,699,820,2
57520,419,79,4
57521,472,94,5
57522,87,535,4
57523,77,96,3
57524,794,514,5
57525,60,656,4
57526,606,103,3
57527,442,204,3
57528,638,431,4
57529,418,333,5
57530,623,127,4
57531,788,699,3
57532,56,237,5
57533,694,1035,4
57534,659,496,5
57535,551,603,5
57536,782,872,2
57537,528,294,3
57538,639,57,3
57539,716,48,5
57540,535,45,3
57541,680,195,4
57542,222,154,3
57543,484,150,4
57544,847,826,3
57545,833,127,5
57546,566,70,4
57547,642,231,3
57548,770,282,5
57549,53,156,4
57550,560,127,5
57551,796,357,4
57552,758,221,3
57553,268,290,3
57554,618,815,4
57555,798,832,4
57556,755,343,3
57557,318,40,4
57558,727,684,4
57559,645,483,5
57560,305,166,4
57561,151,194,4
57562,323,295,3
57563,655,1406,3
57564,796,121,5
57565,805,148,2
57566,545,588,4
57567,782,352,1
57568,20,143,3
57569,407,127,3
57570,557,253,3
57571,605,294,4
57572,286,382,5
57573,661,751,4
57574,562,4,1
57575,588,742,4
57576,831,333,4
57577,730,117,3
57578,813,289,4
57579,699,717,1
57580,830,225,3
57581,402,276,5
57582,773,769,1
57583,351,882,5
57584,109,168,3
57585,839,260,2
57586,833,854,4
57587,639,958,4
57588,796,417,4
57589,735,126,3
57590,370,52,4
57591,707,97,4
57592,498,664,5
57593,671,117,3
57594,758,1159,5
57595,749,117,4
57596,751,291,3
57597,499,191,5
57598,343,53,5
57599,767,141,4
57600,682,17,3
57601,213,170,5
57602,733,16,3
57603,94,464,5
57604,643,1012,4
57605,424,151,2
57606,588,367,5
57607,489,319,3
57608,798,367,3
57609,844,195,3
57610,703,471,4
57611,654,275,5
57612,767,172,5
57613,497,1030,1
57614,738,233,3
57615,492,1147,1
57616,689,15,5
57617,839,257,3
57618,312,1298,5
57619,167,241,5
